subject_id	object_id	predicate_id	mapping_justification
msigdb:M10397	GO:0046488	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10399	GO:0007173	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M1040	reactome:R-HSA-69205	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10400	GO:0051875	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10406	GO:0038084	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10408	GO:0008088	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M1041	reactome:R-HSA-170834	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10415	GO:0043403	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10417	GO:0000271	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10421	GO:0022612	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10422	GO:0002820	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10423	GO:0001991	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10425	GO:0001782	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10426	GO:0036498	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10430	GO:0045956	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10433	GO:0045807	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10435	GO:0043555	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10438	GO:0046189	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M1044	reactome:R-HSA-176407	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10440	GO:0045648	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10441	GO:0036336	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10442	GO:0050951	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10443	GO:0007041	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10444	GO:0007610	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10447	GO:2000573	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10448	GO:0043032	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10450	reactome:R-HSA-180292	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10452	GO:0050848	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
