text	curie	name	predicate	source
exg2	pombase:SPAC12B10.11	exg2	rdfs:label	pombase
rhp4a	pombase:SPAC12B10.12c	rhp41	oboInOwl:hasRelatedSynonym	pombase
rhp41	pombase:SPAC12B10.12c	rhp41	rdfs:label	pombase
gid8	pombase:SPAC12B10.13	gid8	rdfs:label	pombase
ppk2	pombase:SPAC12B10.14c	tea5	oboInOwl:hasRelatedSynonym	pombase
tea5	pombase:SPAC12B10.14c	tea5	rdfs:label	pombase
rnh203	pombase:SPAC12B10.15c	rnh203	rdfs:label	pombase
mug157	pombase:SPAC12B10.16c	mug157	rdfs:label	pombase
SPAC630.02	pombase:SPAC12G12.01c	sea4	oboInOwl:hasRelatedSynonym	pombase
sea4	pombase:SPAC12G12.01c	sea4	rdfs:label	pombase
SPAC630.01c	pombase:SPAC12G12.02	efg1	oboInOwl:hasRelatedSynonym	pombase
efg1	pombase:SPAC12G12.02	efg1	rdfs:label	pombase
cip2	pombase:SPAC12G12.03	cip2	rdfs:label	pombase
hsp60	pombase:SPAC12G12.04	mcp60	oboInOwl:hasRelatedSynonym	pombase
mcp60	pombase:SPAC12G12.04	mcp60	rdfs:label	pombase
taf9	pombase:SPAC12G12.05c	taf9	rdfs:label	pombase
rcl1	pombase:SPAC12G12.06c	rcl1	rdfs:label	pombase
cpn1	pombase:SPAC12G12.07c	cpn1	rdfs:label	pombase
mrpl6	pombase:SPAC12G12.08	mrpl6	rdfs:label	pombase
eti1	pombase:SPAC12G12.09	eti1	rdfs:label	pombase
wdr21	pombase:SPAC12G12.10	wdr21	rdfs:label	pombase
miy1	pombase:SPAC12G12.11c	miy1	rdfs:label	pombase
gms2	pombase:SPAC12G12.12	gms2	rdfs:label	pombase
cid14	pombase:SPAC12G12.13c	cid14	rdfs:label	pombase
cin2	pombase:SPAC12G12.14c	pfs2	oboInOwl:hasRelatedSynonym	pombase
pfs2	pombase:SPAC12G12.14c	pfs2	rdfs:label	pombase
mrx102	pombase:SPAC12G12.15	sif3	oboInOwl:hasRelatedSynonym	pombase
mrx10	pombase:SPAC12G12.15	sif3	oboInOwl:hasRelatedSynonym	pombase
sif3	pombase:SPAC12G12.15	sif3	rdfs:label	pombase
SPAC18B11.01c	pombase:SPAC12G12.16c		oboInOwl:hasRelatedSynonym	pombase
nce101	pombase:SPAC12G12.17	nce101	rdfs:label	pombase
SPAC1783.09c	pombase:SPAC1327.01c		oboInOwl:hasRelatedSynonym	pombase
SPAC18G6.16c	pombase:SPAC1327.01c		oboInOwl:hasRelatedSynonym	pombase
SPAC955.02c	pombase:SPAC139.01c	mkt1	oboInOwl:hasRelatedSynonym	pombase
mkt1	pombase:SPAC139.01c	mkt1	rdfs:label	pombase
oac1	pombase:SPAC139.02c	oac1	rdfs:label	pombase
toe2	pombase:SPAC139.03	toe2	rdfs:label	pombase
fap2	pombase:SPAC139.04c	fap2	rdfs:label	pombase
ssd2	pombase:SPAC139.05	ssd2	rdfs:label	pombase
SPAC23C4.01	pombase:SPAC139.06	hat1	oboInOwl:hasRelatedSynonym	pombase
kat1	pombase:SPAC139.06	hat1	oboInOwl:hasRelatedSynonym	pombase
hat1	pombase:SPAC139.06	hat1	rdfs:label	pombase
fur4	pombase:SPAC1399.03	fur4	rdfs:label	pombase
uck2	pombase:SPAC1399.04c	uck2	rdfs:label	pombase
toe1	pombase:SPAC1399.05c	toe1	rdfs:label	pombase
SPAC2F7.18c	pombase:SPAC13A11.01c	rga8	oboInOwl:hasRelatedSynonym	pombase
rga8	pombase:SPAC13A11.01c	rga8	rdfs:label	pombase
erg11	pombase:SPAC13A11.02c	erg11	rdfs:label	pombase
mug32	pombase:SPAC13A11.03	mcp7	oboInOwl:hasRelatedSynonym	pombase
mnd1	pombase:SPAC13A11.03	mcp7	oboInOwl:hasRelatedSynonym	pombase
mcp7	pombase:SPAC13A11.03	mcp7	rdfs:label	pombase
ubp8	pombase:SPAC13A11.04c	ubp8	rdfs:label	pombase
yspII	pombase:SPAC13A11.05	ysp2	oboInOwl:hasRelatedSynonym	pombase
ppp18	pombase:SPAC13A11.05	ysp2	oboInOwl:hasRelatedSynonym	pombase
ysp2	pombase:SPAC13A11.05	ysp2	rdfs:label	pombase
SPAC3H8.01	pombase:SPAC13A11.06	pdc202	oboInOwl:hasRelatedSynonym	pombase
pdc202	pombase:SPAC13A11.06	pdc202	rdfs:label	pombase
SPAC31A2.17c	pombase:SPAC13C5.01c	pre9	oboInOwl:hasRelatedSynonym	pombase
pre9	pombase:SPAC13C5.01c	pre9	rdfs:label	pombase
dre4	pombase:SPAC13C5.02	dre4	rdfs:label	pombase
tht1	pombase:SPAC13C5.03	tht1	rdfs:label	pombase
mug121	pombase:SPAC13C5.06c	mug121	rdfs:label	pombase
rad32	pombase:SPAC13C5.07	mre11	oboInOwl:hasRelatedSynonym	pombase
mre11	pombase:SPAC13C5.07	mre11	rdfs:label	pombase
Tf2-7	pombase:SPAC13D1.01c	Tf2-7	rdfs:label	pombase
pof14	pombase:SPAC13D6.01	pof14	rdfs:label	pombase
byr3	pombase:SPAC13D6.02c	byr3	rdfs:label	pombase
trm9	pombase:SPAC13D6.03c	trm9	rdfs:label	pombase
btb3	pombase:SPAC13D6.04c	btb3	rdfs:label	pombase
