text	curie	name	predicate	type	provenance	source
LMCD1	hgnc:6633	LMCD1	rdfs:label		pubmed:10662546	hgnc
HGPS	hgnc:6636	LMNA	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
MADA	hgnc:6636	LMNA	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
mandibuloacral dysplasia type A	hgnc:6636	LMNA	oboInOwl:hasRelatedSynonym			hgnc
progerin	hgnc:6636	LMNA	oboInOwl:hasRelatedSynonym			hgnc
LMN1	hgnc:6636	LMNA	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
CMD1A	hgnc:6636	LMNA	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
LGMD1B	hgnc:6636	LMNA	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
PRO1	hgnc:6636	LMNA	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
LMNL1	hgnc:6636	LMNA	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
cardiomyopathy, dilated 1A (autosomal dominant)	hgnc:6636	LMNA	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
limb girdle muscular dystrophy 1B (autosomal dominant)	hgnc:6636	LMNA	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
progeria 1 (Hutchinson-Gilford type)	hgnc:6636	LMNA	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
lamin A/C-like 1	hgnc:6636	LMNA	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
LMNA	hgnc:6636	LMNA	rdfs:label		pubmed:12702809,pubmed:8511676,pubmed:8838815	hgnc
LMNB1	hgnc:6637	LMNB1	rdfs:label		pubmed:7557986,pubmed:8838815	hgnc
LMN2	hgnc:6638	LMNB2	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
LMNB2	hgnc:6638	LMNB2	rdfs:label		pubmed:1630457,pubmed:16826530	hgnc
arginase, type II	hgnc:664	ARG2	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
ARG2	hgnc:664	ARG2	rdfs:label		pubmed:8898077,pubmed:8954792	hgnc
TTG1	hgnc:6641	LMO1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RHOM1	hgnc:6641	LMO1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RBTN1	hgnc:6641	LMO1	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
rhombotin 1	hgnc:6641	LMO1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
LMO1	hgnc:6641	LMO1	rdfs:label		pubmed:1703797,pubmed:2034676	hgnc
TTG2	hgnc:6642	LMO2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RHOM2	hgnc:6642	LMO2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RBTN2	hgnc:6642	LMO2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
T-cell translocation gene 2	hgnc:6642	LMO2	oboInOwl:hasRelatedSynonym			hgnc
rhombotin-like 1	hgnc:6642	LMO2	oboInOwl:hasRelatedSynonym			hgnc
RBTNL1	hgnc:6642	LMO2	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
rhombotin-like 1	hgnc:6642	LMO2	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
LMO2	hgnc:6642	LMO2	rdfs:label		pubmed:2034676	hgnc
Rhom-3	hgnc:6643	LMO3	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
DAT1	hgnc:6643	LMO3	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
dopamine associated transcription factor-1	hgnc:6643	LMO3	oboInOwl:hasRelatedSynonym			hgnc
RBTNL2	hgnc:6643	LMO3	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
rhombotin-like 2	hgnc:6643	LMO3	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
LMO3	hgnc:6643	LMO3	rdfs:label		pubmed:11489251	hgnc
LMO4	hgnc:6644	LMO4	rdfs:label			hgnc
LMO6	hgnc:6645	PRICKLE3	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
LIM domain only 6	hgnc:6645	PRICKLE3	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
prickle homolog 3 (Drosophila)	hgnc:6645	PRICKLE3	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
PRICKLE3	hgnc:6645	PRICKLE3	rdfs:label		pubmed:9344658	hgnc
FBX20	hgnc:6646	LMO7	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
KIAA0858	hgnc:6646	LMO7	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
F-box only protein 20	hgnc:6646	LMO7	oboInOwl:hasRelatedSynonym			hgnc
FBXO20	hgnc:6646	LMO7	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
LIM domain only 7	hgnc:6646	LMO7	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
LMO7	hgnc:6646	LMO7	rdfs:label		pubmed:10531035,pubmed:9826547	hgnc
64kD	hgnc:6647	LMOD1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
D1	hgnc:6647	LMOD1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
1D	hgnc:6647	LMOD1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
SM-LMOD	hgnc:6647	LMOD1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
SMLMOD	hgnc:6647	LMOD1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
leiomodin 1 (smooth muscle)	hgnc:6647	LMOD1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
LMOD1	hgnc:6647	LMOD1	rdfs:label			hgnc
C-Lmod	hgnc:6648	LMOD2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
cardiac leiomodin	hgnc:6648	LMOD2	oboInOwl:hasRelatedSynonym			hgnc
leiomodin 2 (cardiac)	hgnc:6648	LMOD2	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
LMOD2	hgnc:6648	LMOD2	rdfs:label		pubmed:11318603,pubmed:20736303	hgnc
leiomodin 3 (fetal)	hgnc:6649	LMOD3	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
LMOD3	hgnc:6649	LMOD3	rdfs:label			hgnc
LMX1.1	hgnc:6653	LMX1A	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
LMX1	hgnc:6653	LMX1A	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
LIM homeobox transcription factor 1, alpha	hgnc:6653	LMX1A	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
LMX1A	hgnc:6653	LMX1A	rdfs:label		pubmed:7698771	hgnc
NPS1	hgnc:6654	LMX1B	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
LIM homeobox transcription factor 1, beta	hgnc:6654	LMX1B	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
LMX1B	hgnc:6654	LMX1B	rdfs:label		pubmed:9441763,pubmed:9590287	hgnc
CAP	hgnc:6656	LNPEP	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
PLAP	hgnc:6656	LNPEP	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
P-LAP	hgnc:6656	LNPEP	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
IRAP	hgnc:6656	LNPEP	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
cystinyl aminopeptidase	hgnc:6656	LNPEP	oboInOwl:hasRelatedSynonym			hgnc
placental leucine aminopeptidase	hgnc:6656	LNPEP	oboInOwl:hasRelatedSynonym			hgnc
leucyl/cystinyl aminopeptidase	hgnc:6656	LNPEP	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
LNPEP	hgnc:6656	LNPEP	rdfs:label		pubmed:8550619	hgnc
MPDZ	hgnc:6657	LNX1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
PDZRN2	hgnc:6657	LNX1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
LNX	hgnc:6657	LNX1	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
ligand of numb-protein X	hgnc:6657	LNX1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
ligand of numb-protein X 1, E3 ubiquitin protein ligase	hgnc:6657	LNX1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
LNX1	hgnc:6657	LNX1	rdfs:label		pubmed:11521506,pubmed:11782429	hgnc
BCSC-1	hgnc:6658	VWA5A	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
LOH11CR2A	hgnc:6658	VWA5A	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
loss of heterozygosity, 11, chromosomal region 2, gene A	hgnc:6658	VWA5A	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
VWA5A	hgnc:6658	VWA5A	rdfs:label		pubmed:14504409,pubmed:9417908	hgnc
1p36 chordoma associated LOH	hgnc:6661	LOH1CR1	oboInOwl:hasRelatedSynonym			hgnc
loss of heterozygosity, 1, chromosomal region 1	hgnc:6661	LOH1CR1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
LOH1CR1	hgnc:6661	LOH1CR1	rdfs:label		pubmed:14506752	hgnc
NAG7	hgnc:6662	LINC00312	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
NAG-7	hgnc:6662	LINC00312	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
ERR10	hgnc:6662	LINC00312	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
ERR-10	hgnc:6662	LINC00312	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
LMCD1DN	hgnc:6662	LINC00312	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
nasopharyngeal carcinoma candidate 7	hgnc:6662	LINC00312	oboInOwl:hasRelatedSynonym			hgnc
estrogen receptor repressor 10	hgnc:6662	LINC00312	oboInOwl:hasRelatedSynonym			hgnc
LMCD1 downstream neighbor	hgnc:6662	LINC00312	oboInOwl:hasRelatedSynonym			hgnc
LOH3CR2A	hgnc:6662	LINC00312	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
NCRNA00312	hgnc:6662	LINC00312	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
loss of heterozygosity, 3, chromosomal region 2, gene A	hgnc:6662	LINC00312	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
non-protein coding RNA 312	hgnc:6662	LINC00312	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
LINC00312	hgnc:6662	LINC00312	rdfs:label		pubmed:12452030,pubmed:12918109,pubmed:23529758,pubmed:24168098	hgnc
LOR	hgnc:6663	LORICRIN	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
loricrin	hgnc:6663	LORICRIN	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
LORICRIN	hgnc:6663	LORICRIN	rdfs:label		pubmed:1355480,pubmed:2007607	hgnc
protein-lysine 6-oxidase	hgnc:6664	LOX	oboInOwl:hasRelatedSynonym			hgnc
LOX	hgnc:6664	LOX	rdfs:label		pubmed:1685472	hgnc
LOXL	hgnc:6665	LOXL1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
LOL	hgnc:6665	LOXL1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
lysyl oxidase-like 1	hgnc:6665	LOXL1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
LOXL1	hgnc:6665	LOXL1	rdfs:label		pubmed:7689553	hgnc
WS9-14	hgnc:6666	LOXL2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
LOR	hgnc:6666	LOXL2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
lysyl oxidase-like 2	hgnc:6666	LOXL2	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
LOXL2	hgnc:6666	LOXL2	rdfs:label		pubmed:9722957	hgnc
Lp(a)	hgnc:6667	LPA	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
apolipoprotein(a)	hgnc:6667	LPA	oboInOwl:hasRelatedSynonym			hgnc
LP	hgnc:6667	LPA	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
lipoprotein, Lp(a)	hgnc:6667	LPA	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
LPA	hgnc:6667	LPA	rdfs:label		pubmed:3670400	hgnc
lipoprotein, Lp(a)-like 1	hgnc:6668	LPAL1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
LPAL1	hgnc:6668	LPAL1	rdfs:label		pubmed:7679504	hgnc
Rho12	hgnc:667	RHOA	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RHOH12	hgnc:667	RHOA	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
ARH12	hgnc:667	RHOA	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
ARHA	hgnc:667	RHOA	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
ras homolog gene family, member A	hgnc:667	RHOA	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
