identifier	name	definition	synonyms	alts	parents	species
application/prs.implied-object+json-seq	prs.implied-object+json-seq				obo:iana.mediatype#application	
application/prs.implied-object+yaml	prs.implied-object+yaml				obo:iana.mediatype#application	
application/prs.implied-structure	prs.implied-structure				obo:iana.mediatype#application	
application/prs.mayfile	prs.mayfile				obo:iana.mediatype#application	
application/prs.nprend	prs.nprend				obo:iana.mediatype#application	
application/prs.plucker	prs.plucker				obo:iana.mediatype#application	
application/prs.rdf-xml-crypt	prs.rdf-xml-crypt				obo:iana.mediatype#application	
application/prs.vcfbzip2	prs.vcfbzip2				obo:iana.mediatype#application	
application/prs.xsf+xml	prs.xsf+xml				obo:iana.mediatype#application	
application/pskc+xml	pskc+xml				obo:iana.mediatype#application	
application/pvd+json	pvd+json				obo:iana.mediatype#application	
application/raptorfec	raptorfec				obo:iana.mediatype#application	
application/rdap+json	rdap+json				obo:iana.mediatype#application	
application/rdf+xml	rdf+xml				obo:iana.mediatype#application	
application/reginfo+xml	reginfo+xml				obo:iana.mediatype#application	
application/relax-ng-compact-syntax	relax-ng-compact-syntax				obo:iana.mediatype#application	
application/remote-printing	remote-printing (OBSOLETE)				obo:iana.mediatype#application	
application/reputon+json	reputon+json				obo:iana.mediatype#application	
application/resolve-response+jwt	resolve-response+jwt				obo:iana.mediatype#application	
application/resource-lists+xml	resource-lists+xml				obo:iana.mediatype#application	
application/resource-lists-diff+xml	resource-lists-diff+xml				obo:iana.mediatype#application	
application/rfc+xml	rfc+xml				obo:iana.mediatype#application	
application/riscos	riscos				obo:iana.mediatype#application	
application/rlmi+xml	rlmi+xml				obo:iana.mediatype#application	
application/rls-services+xml	rls-services+xml				obo:iana.mediatype#application	
application/route-apd+xml	route-apd+xml				obo:iana.mediatype#application	
application/route-s-tsid+xml	route-s-tsid+xml				obo:iana.mediatype#application	
application/route-usd+xml	route-usd+xml				obo:iana.mediatype#application	
application/rpki-checklist	rpki-checklist				obo:iana.mediatype#application	
application/rpki-ghostbusters	rpki-ghostbusters				obo:iana.mediatype#application	
application/rpki-manifest	rpki-manifest				obo:iana.mediatype#application	
application/rpki-publication	rpki-publication				obo:iana.mediatype#application	
application/rpki-roa	rpki-roa				obo:iana.mediatype#application	
application/rpki-signed-tal	rpki-signed-tal				obo:iana.mediatype#application	
application/rpki-updown	rpki-updown				obo:iana.mediatype#application	
application/rs-metadata+xml	rs-metadata+xml				obo:iana.mediatype#application	
application/rtf	rtf				obo:iana.mediatype#application	
application/rtploopback	rtploopback				obo:iana.mediatype#application	
application/rtx	rtx				obo:iana.mediatype#application	
application/samlassertion+xml	samlassertion+xml				obo:iana.mediatype#application	
application/samlmetadata+xml	samlmetadata+xml				obo:iana.mediatype#application	
application/sarif+json	sarif+json				obo:iana.mediatype#application	
application/sarif-external-properties+json	sarif-external-properties+json				obo:iana.mediatype#application	
application/sbe	sbe				obo:iana.mediatype#application	
application/sbml+xml	sbml+xml				obo:iana.mediatype#application	
application/scaip+xml	scaip+xml				obo:iana.mediatype#application	
application/scim+json	scim+json				obo:iana.mediatype#application	
application/scvp-cv-request	scvp-cv-request				obo:iana.mediatype#application	
application/scvp-cv-response	scvp-cv-response				obo:iana.mediatype#application	
application/scvp-vp-request	scvp-vp-request				obo:iana.mediatype#application	
application/scvp-vp-response	scvp-vp-response				obo:iana.mediatype#application	
application/sd-jwt	sd-jwt				obo:iana.mediatype#application	
application/sd-jwt+json	sd-jwt+json				obo:iana.mediatype#application	
application/sdf+json	sdf+json				obo:iana.mediatype#application	
application/sdp	sdp				obo:iana.mediatype#application	
application/secevent+jwt	secevent+jwt				obo:iana.mediatype#application	
application/senml+cbor	senml+cbor				obo:iana.mediatype#application	
application/senml+json	senml+json				obo:iana.mediatype#application	
application/senml+xml	senml+xml				obo:iana.mediatype#application	
application/senml-etch+cbor	senml-etch+cbor				obo:iana.mediatype#application	
application/senml-etch+json	senml-etch+json				obo:iana.mediatype#application	
application/senml-exi	senml-exi				obo:iana.mediatype#application	
application/sensml+cbor	sensml+cbor				obo:iana.mediatype#application	
application/sensml+json	sensml+json				obo:iana.mediatype#application	
application/sensml+xml	sensml+xml				obo:iana.mediatype#application	
application/sensml-exi	sensml-exi				obo:iana.mediatype#application	
application/sep+xml	sep+xml				obo:iana.mediatype#application	
application/sep-exi	sep-exi				obo:iana.mediatype#application	
application/session-info	session-info				obo:iana.mediatype#application	
application/set-payment	set-payment				obo:iana.mediatype#application	
application/set-payment-initiation	set-payment-initiation				obo:iana.mediatype#application	
application/set-registration	set-registration				obo:iana.mediatype#application	
application/set-registration-initiation	set-registration-initiation				obo:iana.mediatype#application	
application/sgml-open-catalog	sgml-open-catalog				obo:iana.mediatype#application	
application/shf+xml	shf+xml				obo:iana.mediatype#application	
application/sieve	sieve				obo:iana.mediatype#application	
application/simple-filter+xml	simple-filter+xml				obo:iana.mediatype#application	
