text	curie	name	predicate	source
nucleotide pyrophosphokinase	eccode:2.7.6.4	nucleotide diphosphokinase	oboInOwl:hasRelatedSynonym	eccode
nucleotide diphosphokinase	eccode:2.7.6.4	nucleotide diphosphokinase	rdfs:label	eccode
GTP pyrophosphokinase	eccode:2.7.6.5	GTP diphosphokinase	oboInOwl:hasRelatedSynonym	eccode
guanosine 3',5'-polyphosphate synthase	eccode:2.7.6.5	GTP diphosphokinase	oboInOwl:hasRelatedSynonym	eccode
ppGpp synthetase I	eccode:2.7.6.5	GTP diphosphokinase	oboInOwl:hasRelatedSynonym	eccode
stringent factor	eccode:2.7.6.5	GTP diphosphokinase	oboInOwl:hasRelatedSynonym	eccode
GTP diphosphokinase	eccode:2.7.6.5	GTP diphosphokinase	rdfs:label	eccode
Nucleotidyltransferases	eccode:2.7.7	Nucleotidyltransferases	rdfs:label	eccode
adenosine triphosphate-nicotinamide mononucleotide transadenylase	eccode:2.7.7.1	nicotinamide-nucleotide adenylyltransferase	oboInOwl:hasRelatedSynonym	eccode
diphosphopyridine nucleotide pyrophosphorylase	eccode:2.7.7.1	nicotinamide-nucleotide adenylyltransferase	oboInOwl:hasRelatedSynonym	eccode
NAD(+) diphosphorylase	eccode:2.7.7.1	nicotinamide-nucleotide adenylyltransferase	oboInOwl:hasRelatedSynonym	eccode
NAD(+) pyrophosphorylase	eccode:2.7.7.1	nicotinamide-nucleotide adenylyltransferase	oboInOwl:hasRelatedSynonym	eccode
nicotinamide adenine dinucleotide pyrophosphorylase	eccode:2.7.7.1	nicotinamide-nucleotide adenylyltransferase	oboInOwl:hasRelatedSynonym	eccode
nicotinamide mononucleotide adenylyltransferase	eccode:2.7.7.1	nicotinamide-nucleotide adenylyltransferase	oboInOwl:hasRelatedSynonym	eccode
NMN adenylyltransferase	eccode:2.7.7.1	nicotinamide-nucleotide adenylyltransferase	oboInOwl:hasRelatedSynonym	eccode
NMNAT	eccode:2.7.7.1	nicotinamide-nucleotide adenylyltransferase	oboInOwl:hasRelatedSynonym	eccode
nicotinamide-nucleotide adenylyltransferase	eccode:2.7.7.1	nicotinamide-nucleotide adenylyltransferase	rdfs:label	eccode
Gal-1-P uridylyltransferase	eccode:2.7.7.10	UTP--hexose-1-phosphate uridylyltransferase	oboInOwl:hasRelatedSynonym	eccode
galactose-1-phosphate uridylyltransferase	eccode:2.7.7.10	UTP--hexose-1-phosphate uridylyltransferase	oboInOwl:hasRelatedSynonym	eccode
UTP--hexose-1-phosphate uridylyltransferase	eccode:2.7.7.10	UTP--hexose-1-phosphate uridylyltransferase	rdfs:label	eccode
SAMP-activating enzyme E1	eccode:2.7.7.100	SAMP-activating enzyme	oboInOwl:hasRelatedSynonym	eccode
SAMP-activating enzyme	eccode:2.7.7.100	SAMP-activating enzyme	rdfs:label	eccode
DNA primase DnaG	eccode:2.7.7.101	DNA primase DnaG	rdfs:label	eccode
archaeo-eukaryotic primase	eccode:2.7.7.102	DNA primase AEP	oboInOwl:hasRelatedSynonym	eccode
PrimPol	eccode:2.7.7.102	DNA primase AEP	oboInOwl:hasRelatedSynonym	eccode
DNA primase AEP	eccode:2.7.7.102	DNA primase AEP	rdfs:label	eccode
L-glutamine-phosphate cytidylyltransferase	eccode:2.7.7.103	L-glutamine-phosphate cytidylyltransferase	rdfs:label	eccode
2-hydroxyethylphosphonate cytidylyltransferase	eccode:2.7.7.104	2-hydroxyethylphosphonate cytidylyltransferase	rdfs:label	eccode
phosphoenolpyruvate guanylyltransferase	eccode:2.7.7.105	phosphoenolpyruvate guanylyltransferase	rdfs:label	eccode
3-phospho-D-glycerate guanylyltransferase	eccode:2.7.7.106	3-phospho-D-glycerate guanylyltransferase	rdfs:label	eccode
(2-aminoethyl)phosphonate cytidylyltransferase	eccode:2.7.7.107	(2-aminoethyl)phosphonate cytidylyltransferase	rdfs:label	eccode
